osm_id,addr_street,addr_housenumber,amenity,name,brand,operator,ref,wheelchair,internet_access,opening_hours,drive_through,building,cuisine,capacity,tourism,osm_user,osm_timestamp,tags
"3985028836",,,fast_food,Le comptoir de Paul,,,,,,,,,"sandwich;salad",,,,2019-08-20T11:01:37Z,"""name""=>""Le comptoir de Paul"", ""amenity""=>""fast_food"", ""cuisine""=>""sandwich;salad"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-08-20T11:01:37Z"""
"3986133539",,"32",cafe,Café BUN - Paume,,,,,no,"Mo-Fr 08:30-19:00; Sa 09:30-19:00; Su 10:00-19:00",,,coffee_shop,,,,2024-02-08T03:22:44Z,"""name""=>""Café BUN - Paume"", ""amenity""=>""cafe"", ""cuisine""=>""coffee_shop"", ""osm_uid""=>""0"", ""website""=>""https://cafebun.fr/"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:place""=>""Boulevard du Jeu de Paume"", ""osm_version""=>""6"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Mo-Fr 08:30-19:00; Sa 09:30-19:00; Su 10:00-19:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2024-02-08T03:22:44Z"", ""internet_access""=>""no"", ""addr:housenumber""=>""32"""
"3986180216",,,fast_food,Le Patio,,,,no,,,,,,,,,2016-02-03T14:23:42Z,"""name""=>""Le Patio"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-03T14:23:42Z"", ""wheelchair:step_height""=>""20"", ""wheelchair:entrance_width""=>""90"""
"3986289078",Avenue du Professeur Grasset,"36",restaurant,Escal'régale,,,,no,,,,,,,,,2019-10-01T17:01:49Z,"""name""=>""Escal'régale"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Avenue du Professeur Grasset"", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-10-01T17:01:49Z"", ""contact:website""=>""https://l-escale-regale.webnode.fr/"", ""addr:housenumber""=>""36"", ""wheelchair:step_height""=>""20"""
"3986433936",Rue du Faubourg Saint-Jaumes,"48",bar,Couleur de Bières,,,,no,,,,,,,,,2019-08-18T16:51:48Z,"""name""=>""Couleur de Bières"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""addr:street""=>""Rue du Faubourg Saint-Jaumes"", ""osm_version""=>""2"", ""contact:phone""=>""+33467033154"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-08-18T16:51:48Z"", ""addr:housenumber""=>""48"""
"3986433944",,,restaurant,Tudisco Pizza,,,,no,,,,,pizza,,,,2016-02-03T16:15:22Z,"""name""=>""Tudisco Pizza"", ""phone""=>""+33 4 67703768"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""wheelchair""=>""no"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-03T16:15:22Z"", ""wheelchair:step_height""=>""26"", ""wheelchair:entrance_width""=>""86"""
"3986433947",Avenue Chancel,"1",fast_food,Version Originale,,,,yes,,,,,pizza,,,,2020-04-24T07:25:08Z,"""name""=>""Version Originale"", ""phone""=>""+33 986656348"", ""amenity""=>""fast_food"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""smoking""=>""outside"", ""delivery""=>""no"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""addr:city""=>""Montpellier"", ""wheelchair""=>""yes"", ""addr:street""=>""Avenue Chancel"", ""osm_version""=>""5"", ""addr:postcode""=>""34090"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-04-24T07:25:08Z"", ""access:covid19""=>""yes"", ""outdoor_seating""=>""yes"", ""addr:housenumber""=>""1"", ""takeaway:covid19""=>""yes"", ""drive_through:covid19""=>""no"", ""opening_hours:covid19""=>""Mo-Su 18:00-21:00"", ""wheelchair:step_height""=>""14"", ""wheelchair:entrance_width""=>""95"""
"3994901018",,,bar,Bar Le Toril,,,,,,,,,,,,,2017-06-01T14:23:36Z,"""name""=>""Bar Le Toril"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2017-06-01T14:23:36Z"""
"4012218425",,,restaurant,Le Blé Noir,,,,,,"Mo off; Tu-We 11:00-14:30; Th-Sa 11:00-14:30,19:00-21:30; Su off",,,crepe,,,,2023-04-09T09:28:31Z,"""name""=>""Le Blé Noir"", ""phone""=>""+33975730008"", ""amenity""=>""restaurant"", ""cuisine""=>""crepe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""4"", ""opening_hours""=>""Mo off; Tu-We 11:00-14:30; Th-Sa 11:00-14:30,19:00-21:30; Su off"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-04-09T09:28:31Z"""
"4012227703",,,cafe,Les Pradéennes,,,,,,,,,,,,,2023-05-20T20:35:07Z,"""name""=>""Les Pradéennes"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-05-20T20:35:07Z"""
"4014795669",,,fast_food,Pizzeria Bella Storia,,,,,,,,,pizza,,,,2020-04-09T15:49:56Z,"""name""=>""Pizzeria Bella Storia"", ""amenity""=>""fast_food"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""2"", ""contact:phone""=>""+33467065829"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-04-09T15:49:56Z"", ""delivery:covid19""=>""no"", ""takeaway:covid19""=>""yes"", ""opening_hours:covid19""=>""Mo-Su 17:30-21:15"""
"4021550379",,,restaurant,Papa Chico,,,,,,,,,,,,,2016-02-23T10:16:22Z,"""name""=>""Papa Chico"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T10:16:22Z"""
"4021592923",,,bar,Entre II Vins,,,,,,,,,,,,,2016-02-23T10:37:43Z,"""name""=>""Entre II Vins"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""contact:phone""=>""+33467851487"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T10:37:43Z"""
"4021592925",,,restaurant,Brasserie Le XV,,,,,,,,,,,,,2016-02-23T10:37:44Z,"""name""=>""Brasserie Le XV"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T10:37:44Z"""
"4021592926",,,fast_food,Le Castellas,,,,,,,no,,"burger;kebab",,,,2019-07-01T09:35:44Z,"""name""=>""Le Castellas"", ""amenity""=>""fast_food"", ""cuisine""=>""burger;kebab"", ""osm_uid""=>""0"", ""delivery""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""2"", ""drive_through""=>""no"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-07-01T09:35:44Z"""
"4021851679",,,bar,Le 113,,,,,,,,,,,,,2016-02-23T12:50:13Z,"""name""=>""Le 113"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T12:50:13Z"""
"4021851683",,,restaurant,Fabrègaüda,,,,,,,,,,,,,2016-02-23T12:50:13Z,"""name""=>""Fabrègaüda"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""contact:phone""=>""+33467852155"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T12:50:13Z"""
"4021851684",,,fast_food,,,Burger & Pizz',,,,,,,burger,,,,2016-02-23T12:50:13Z,"""amenity""=>""fast_food"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""operator""=>""Burger & Pizz'"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T12:50:13Z"""
"4021851685",,,restaurant,Latino Saveurs,,,,,,,,,,,,,2016-02-23T12:50:13Z,"""name""=>""Latino Saveurs"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-02-23T12:50:13Z"""
"4021925135",,,restaurant,La Forge Gourmande,,,,,,,,,pizza,,,,2023-11-30T16:44:35Z,"""name""=>""La Forge Gourmande"", ""phone""=>""+33 9 54 18 85 31"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""website""=>""https://laforgegourmande-beaulieu.fr/"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-11-30T16:44:35Z"""
"4023857752",Rue du Parc,"2",restaurant,M Pizza,,,,,,"18:00-21:30; We off; Fr,Sa 18:00-22:00",,,pizza,,,,2021-11-14T11:58:45Z,"""name""=>""M Pizza"", ""phone""=>""+33 4 34 11 58 87"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""website""=>""https://www.mpizza-stdrezery.fr"", ""osm_user""=>"""", ""takeaway""=>""only"", ""addr:city""=>""Saint-Drézéry"", ""addr:street""=>""Rue du Parc"", ""osm_version""=>""3"", ""addr:postcode""=>""34160"", ""opening_hours""=>""18:00-21:30; We off; Fr,Sa 18:00-22:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2021-11-14T11:58:45Z"", ""addr:housenumber""=>""2"", ""contact:facebook""=>""https://www.facebook.com/Mpizza-918682588166958"""
"4023863308",Allée de la Liberté,"1",restaurant,Trinacria Brasserie,,,,,,"Tu,Su 18:00-21:30; We,Th 11:30-13:30,18:00-21:30; Fr 11:30-13:30,18:00-21:45; Sa 18:00-21:45",,,pizza,,,,2021-09-12T11:26:16Z,"""name""=>""Trinacria Brasserie"", ""phone""=>""+33 4 67 02 13 03"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""website""=>""https://latrinacriapizza.eatbu.com"", ""osm_user""=>"""", ""addr:city""=>""Saint-Drézéry"", ""addr:street""=>""Allée de la Liberté"", ""osm_version""=>""6"", ""addr:postcode""=>""34160"", ""opening_hours""=>""Tu,Su 18:00-21:30; We,Th 11:30-13:30,18:00-21:30; Fr 11:30-13:30,18:00-21:45; Sa 18:00-21:45"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2021-09-12T11:26:16Z"", ""addr:housenumber""=>""1"""
"4032627175",,,fast_food,L'annexe Pizza,,,,,,,,,"pizza;kebab;tacos",,,,2023-08-09T07:39:37Z,"""name""=>""L'annexe Pizza"", ""amenity""=>""fast_food"", ""cuisine""=>""pizza;kebab;tacos"", ""osm_uid""=>""0"", ""delivery""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""4"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-09T07:39:37Z"", ""takeaway:covid19""=>""yes"""
"4034502351",,,fast_food,Le Kalao Pizza,,,,,,,,,,,,,2016-03-01T11:27:41Z,"""name""=>""Le Kalao Pizza"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-03-01T11:27:41Z"""
"4038563442",,,restaurant,Rev D'OC,,,,,,,,,,,,,2023-01-25T17:17:57Z,"""name""=>""Rev D'OC"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""contact:city""=>""Saint-Georges-d'Orques"", ""contact:phone""=>""+33 4 67 46 35 42"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-01-25T17:17:57Z"", ""contact:street""=>""Grand Rue"", ""contact:postcode""=>""34680"", ""contact:housenumber""=>""13"""
"4038587838",,,restaurant,Le ST Georges,,,,,,,,,,,,,2016-03-03T15:53:04Z,"""name""=>""Le ST Georges"", ""shop""=>""tobacco"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""contact:phone""=>""+33467754866"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-03-03T15:53:04Z"""
"4047796152",,,restaurant,Les Artisants,,,,,,,,,,,,,2016-03-08T13:02:17Z,"""name""=>""Les Artisants"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-03-08T13:02:17Z"""
"4064866383",,,fast_food,Luigi Pizza,,,,,,,,,,,,,2016-03-17T10:53:08Z,"""name""=>""Luigi Pizza"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""contact:phone""=>""+33633968178"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-03-17T10:53:08Z"""
"4066697114",,,fast_food,La Traviata,,,,,,,,,pizza,,,,2020-08-30T18:34:41Z,"""name""=>""La Traviata"", ""amenity""=>""fast_food"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-08-30T18:34:41Z"""
"4075452896",,,cafe,Le Mozaik,,,,,,,,,,,,,2017-03-15T09:52:02Z,"""name""=>""Le Mozaik"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2017-03-15T09:52:02Z"""
"4087023389",Rue des Étuves,"10",bar,Pousse pas Mémé dans la vigne,,,,,,Tu-Sa 09:30-01:00,,,,,,,2022-11-14T17:39:43Z,"""name""=>""Pousse pas Mémé dans la vigne"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue des Étuves"", ""osm_version""=>""4"", ""addr:postcode""=>""34000"", ""opening_hours""=>""Tu-Sa 09:30-01:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2022-11-14T17:39:43Z"", ""addr:housenumber""=>""10"""
"4087023397",,,restaurant,Coldrip Food & Coffee,,,,,,"Fr-Mo 09:00-16:00; Th 11:00-16:00",,,,,,,2023-02-11T17:13:41Z,"""name""=>""Coldrip Food & Coffee"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""5"", ""contact:city""=>""Montpellier"", ""opening_hours""=>""Fr-Mo 09:00-16:00; Th 11:00-16:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-02-11T17:13:41Z"", ""contact:street""=>""Rue Glaize"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""4"""
"4104277967",Avenue de Nîmes,"538",restaurant,Le Saint-Brice,,,,,,Mo-Sa 09:30-18:00,,,french,,,,2023-08-02T10:38:41Z,"""name""=>""Le Saint-Brice"", ""email""=>""prouteau-bruno@orange.fr"", ""phone""=>""+33 4 67 87 06 79"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""website""=>""http://www.restaurantlesaintbrice.com"", ""osm_user""=>"""", ""addr:city""=>""Saint-Brès"", ""addr:street""=>""Avenue de Nîmes"", ""osm_version""=>""3"", ""addr:postcode""=>""34670"", ""opening_hours""=>""Mo-Sa 09:30-18:00"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-02T10:38:41Z"", ""addr:housenumber""=>""538"", ""contact:facebook""=>""https://www.facebook.com/lesaintbrice"""
"4105182921",Rue Lamartine,"2",restaurant,Moutarde & Wasabi,,,,,,,,,japanese,,,,2016-04-07T13:59:36Z,"""name""=>""Moutarde & Wasabi"", ""amenity""=>""restaurant"", ""cuisine""=>""japanese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue Lamartine"", ""osm_version""=>""1"", ""addr:postcode""=>""34000"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-07T13:59:36Z"", ""addr:housenumber""=>""2"""
"4105188752",,,restaurant,Dynasty Grill,,,,,,,,,asian,,,,2016-04-07T14:05:48Z,"""name""=>""Dynasty Grill"", ""amenity""=>""restaurant"", ""cuisine""=>""asian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-07T14:05:48Z"""
"4107291011",,,restaurant,Pizza Le Toril,,,,,,,,,pizza,,,,2016-04-08T09:15:24Z,"""name""=>""Pizza Le Toril"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""contact:phone""=>""+33467672822"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-08T09:15:24Z"""
"4107291013",Plan des Cafés,"28",restaurant,Café de France - Restaurant Lisanna,,,,,,"Tu-Sa 11:30-14:30, 19:00-22:00; Su 11:30-14:30",,,"fine_dining;french",,,,2023-09-29T12:20:54Z,"""name""=>""Café de France - Restaurant Lisanna"", ""email""=>""cafedefrance.lisana@gmail.com"", ""phone""=>""+33 4 99 61 59 25"", ""amenity""=>""restaurant"", ""cuisine""=>""fine_dining;french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""addr:street""=>""Plan des Cafés"", ""osm_version""=>""7"", ""addr:postcode""=>""34160"", ""opening_hours""=>""Tu-Sa 11:30-14:30, 19:00-22:00; Su 11:30-14:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-09-29T12:20:54Z"", ""addr:housenumber""=>""28"""
"4118348128",Rue Jules Latreilhe,,restaurant,Le Bourgeon,,,,,,,,,burger,,,,2016-04-18T09:57:29Z,"""name""=>""Le Bourgeon"", ""amenity""=>""restaurant"", ""cuisine""=>""burger"", ""osm_uid""=>""0"", ""website""=>""https://www.facebook.com/pages/Le-Bourgeon/825376530809194"", ""osm_user""=>"""", ""addr:city""=>""Montpellier"", ""addr:street""=>""Rue Jules Latreilhe"", ""osm_version""=>""2"", ""addr:postcode""=>""34000"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-18T09:57:29Z"""
"4121146069",,,restaurant,Ved'AS Pizza,,,,,,,,,pizza,,,,2016-04-14T14:30:47Z,"""name""=>""Ved'AS Pizza"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-14T14:30:47Z"""
"4121238318",,,fast_food,,,,,,,,,,pizza,,,,2019-12-21T23:23:41Z,"""amenity""=>""fast_food"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-12-21T23:23:41Z"""
"4121307340",,,restaurant,Cristal d'Asie,,,,,,,,,chinese,,,,2020-04-12T15:29:33Z,"""name""=>""Cristal d'Asie"", ""amenity""=>""restaurant"", ""cuisine""=>""chinese"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-04-12T15:29:33Z"", ""opening_hours:covid19""=>""off"""
"4121307341",,,cafe,Café de France,,,,,,,,,,,,,2016-04-14T14:30:47Z,"""name""=>""Café de France"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-14T14:30:47Z"""
"4121307342",,,restaurant,Le Parc,,,,,,,,,,,,,2016-04-14T14:30:47Z,"""name""=>""Le Parc"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-14T14:30:47Z"""
"4121311869",,,restaurant,Pizza Mario,,,,,,,,,pizza,,,,2016-04-14T14:34:45Z,"""name""=>""Pizza Mario"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-14T14:34:45Z"""
"4122989470",,,restaurant,Pizza Planet,,,,,,,,,pizza,,,,2016-04-15T07:58:01Z,"""name""=>""Pizza Planet"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-15T07:58:01Z"""
"4123003686",,,restaurant,Le Michelino,,,,,,,,,,,,,2016-04-15T08:05:57Z,"""name""=>""Le Michelino"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-15T08:05:57Z"""
"4128140704",,,restaurant,La Prairie Mimosa,,,,,,Th-Sa 12:00-14:30,,,"regional;french",,,,2023-01-29T10:01:41Z,"""name""=>""La Prairie Mimosa"", ""amenity""=>""restaurant"", ""cuisine""=>""regional;french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""7"", ""contact:city""=>""Montpellier"", ""contact:phone""=>""+33 7 86 64 84 93"", ""opening_hours""=>""Th-Sa 12:00-14:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-01-29T10:01:41Z"", ""contact:street""=>""Rue de la Fontaine"", ""contact:website""=>""http://www.laprairiemimosa.com/"", ""diet:vegetarian""=>""yes"", ""outdoor_seating""=>""yes"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""12"", ""payment:meal_voucher""=>""no"""
"4128140705",,,restaurant,La Paresseur,,,,,,,,,french,,,,2023-01-29T10:01:41Z,"""name""=>""La Paresseur"", ""amenity""=>""restaurant"", ""cuisine""=>""french"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""contact:city""=>""Montpellier"", ""contact:phone""=>""+33 4 67 67 12 07"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-01-29T10:01:41Z"", ""contact:street""=>""Rue de la Fontaine"", ""contact:website""=>""https://www.facebook.com/leparesseur/"", ""contact:postcode""=>""34000"", ""contact:housenumber""=>""9"""
"4133295798",,,restaurant,Planète Kosmos,,,,yes,,,,,pizza,,,,2019-09-15T11:44:43Z,"""name""=>""Planète Kosmos"", ""amenity""=>""restaurant"", ""cuisine""=>""pizza"", ""osm_uid""=>""0"", ""delivery""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""wheelchair""=>""yes"", ""osm_version""=>""3"", ""contact:phone""=>""+33467555777"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2019-09-15T11:44:43Z"""
"4133295801",,,restaurant,2Hands,,,,,,,,,"bagel;burger;coffee_shop",,,,2022-01-02T13:41:18Z,"""name""=>""2Hands"", ""amenity""=>""restaurant"", ""cuisine""=>""bagel;burger;coffee_shop"", ""osm_uid""=>""0"", ""delivery""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2022-01-02T13:41:18Z"""
"4133295803",Voie Domitienne,"467",restaurant,Shiva Food,,,,,,"Mo-Su 12:00-14:30,19:30-23:30",,,indian,,,,2018-06-06T12:56:25Z,"""name""=>""Shiva Food"", ""phone""=>""+33 9 53 01 63 23"", ""amenity""=>""restaurant"", ""cuisine""=>""indian"", ""osm_uid""=>""0"", ""delivery""=>""yes"", ""osm_user""=>"""", ""takeaway""=>""yes"", ""addr:city""=>""Montpellier"", ""addr:street""=>""Voie Domitienne"", ""osm_version""=>""2"", ""addr:postcode""=>""34090"", ""opening_hours""=>""Mo-Su 12:00-14:30,19:30-23:30"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2018-06-06T12:56:25Z"", ""addr:housenumber""=>""467"""
"4152810596",,,restaurant,La Sardegna,,,,,,,,,italian,,,,2023-08-18T08:03:13Z,"""name""=>""La Sardegna"", ""craft""=>""caterer"", ""phone""=>""+33661584454"", ""amenity""=>""restaurant"", ""cuisine""=>""italian"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""description""=>""épicerie bio, traiteur"", ""osm_version""=>""3"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2023-08-18T08:03:13Z"", ""contact:facebook""=>""https://www.facebook.com/lasardegnatraiteur/"", ""description:covid19""=>""voir page facebook"""
"4152810599",,,cafe,Brasserie de la Promenade,,,,,,,,,,,,,2016-04-28T07:33:53Z,"""name""=>""Brasserie de la Promenade"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T07:33:53Z"""
"4152810601",,,bar,Bar du Moulin,,,,,,,,,,,,,2016-04-28T07:33:53Z,"""name""=>""Bar du Moulin"", ""amenity""=>""bar"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T07:33:53Z"""
"4152810603",,,cafe,Café de la Place,,,,,,,,,,,,,2016-04-28T07:33:53Z,"""name""=>""Café de la Place"", ""amenity""=>""cafe"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T07:33:53Z"""
"4152810604",,,fast_food,Snack,,,,,,,,,,,,,2016-04-28T07:33:53Z,"""name""=>""Snack"", ""amenity""=>""fast_food"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T07:33:53Z"""
"4152818093",,,restaurant,L'Art du Feu,,,,,,,,,,,,,2016-04-28T07:38:48Z,"""name""=>""L'Art du Feu"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""1"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T07:38:48Z"""
"4152858682",,,restaurant,La Cascade,,,,,,,,,regional,,,,2020-04-12T13:49:17Z,"""name""=>""La Cascade"", ""amenity""=>""restaurant"", ""cuisine""=>""regional"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2020-04-12T13:49:17Z"", ""opening_hours:covid19""=>""off"""
"4152858890",,,restaurant,Le Salon,,,,,,,,,,,,,2016-04-28T08:05:15Z,"""name""=>""Le Salon"", ""amenity""=>""restaurant"", ""osm_uid""=>""0"", ""osm_user""=>"""", ""osm_version""=>""2"", ""osm_changeset""=>""0"", ""osm_timestamp""=>""2016-04-28T08:05:15Z"""
